,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Weekend_special
2819,0,0,0,0,1,3,1,1,0,0,4,2,10,7,4,1,FALSE,FALSE,FALSE
2820,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,1,FALSE,FALSE,FALSE
2821,1,2,1,1,2,3,1,1,0,0,4,2,2,2,6,1,FALSE,FALSE,FALSE
2822,1,1,0,0,1,3,1,1,0,0,4,2,2,8,3,2,FALSE,FALSE,FALSE
2823,1,1,0,0,2,3,1,1,0,0,4,3,2,1,1,1,FALSE,FALSE,FALSE
2824,1,2,1,1,2,3,1,1,0.761076259,0,4,2,2,2,2,1,FALSE,FALSE,FALSE
2825,0,0,0,0,2,3,1,1,0,0.4,4,2,2,2,2,1,FALSE,FALSE,FALSE
2826,0,0,0,0,1,1,0,0,0,0.6,4,2,2,3,1,1,FALSE,FALSE,FALSE
2827,1,1,0,0,0,0,1,1,0,0,4,2,4,1,2,1,FALSE,FALSE,FALSE
2828,0,0,0,0,1,1,1,1,0,0,4,3,2,4,6,2,FALSE,FALSE,FALSE
2829,0,0,0,0,2,3,1,1,53.22881633,0,4,4,1,3,2,2,TRUE,TRUE,FALSE
2830,0,0,0,0,0,0,0,0,0,0,4,2,2,6,4,1,FALSE,FALSE,FALSE
2831,0,0,0,0,1,1,1,1,0,0.8,4,3,2,1,4,1,FALSE,FALSE,FALSE
2832,0,0,0,0,1,1,0,0,0,0,4,2,4,3,1,1,FALSE,FALSE,FALSE
2833,0,0,0,0,1,2,0,0,0,0,4,2,5,3,3,1,FALSE,FALSE,FALSE
2834,1,1,0,0,1,1,1,1,0,0,4,2,2,1,16,2,FALSE,FALSE,FALSE
2835,0,0,0,0,0,0,0,0,0,0.8,4,1,1,1,4,1,FALSE,FALSE,FALSE
2836,0,0,0,0,0,1,1,0,0,0,4,1,1,4,2,1,TRUE,FALSE,FALSE
2837,0,0,0,0,1,2,1,1,34.25336842,0,4,2,2,3,11,1,FALSE,TRUE,FALSE
2838,0,0,0,0,1,1,1,1,0,0,4,2,2,1,4,1,TRUE,FALSE,FALSE
2839,1,2,1,1,2,3,0,0,0,0,4,2,2,2,13,1,FALSE,FALSE,FALSE
2840,0,0,0,0,1,0,0,0,0,0,4,2,2,1,4,1,FALSE,FALSE,FALSE
2841,0,0,0,0,0,1,1,0,0,0,4,3,2,9,2,1,FALSE,FALSE,FALSE
2842,1,1,1,1,1,1,1,0,10.64805714,0,4,4,1,1,4,1,FALSE,TRUE,FALSE
2843,0,0,0,0,0,0,0,0,0,0,4,3,2,7,1,1,FALSE,FALSE,FALSE
2844,1,2,1,1,2,2,1,1,4.759935374,0,4,1,2,4,5,1,FALSE,FALSE,FALSE
2845,0,0,0,0,0,0,1,0,0,0,4,2,2,1,4,1,TRUE,FALSE,FALSE
2846,0,0,0,0,0,1,1,1,0,0,4,1,2,2,2,1,FALSE,FALSE,FALSE
2847,0,1,0,0,1,1,1,1,0,0,4,2,2,1,3,2,FALSE,FALSE,FALSE
2848,0,0,0,0,1,1,1,0,0,0,4,2,2,7,14,1,FALSE,FALSE,FALSE
2849,0,0,0,0,2,3,1,0,0,0.2,4,2,2,1,3,1,FALSE,FALSE,FALSE
2850,1,2,0,0,1,2,1,1,0,0,4,3,2,4,4,1,TRUE,FALSE,FALSE
2851,0,0,0,0,1,1,1,1,0,0,4,2,2,3,2,1,FALSE,FALSE,FALSE
2852,0,0,0,0,0,0,1,0,0,0,4,2,10,6,1,1,TRUE,FALSE,FALSE
2853,0,0,0,0,1,0,1,0,0,0.4,4,2,2,4,4,1,FALSE,FALSE,FALSE
2854,0,0,1,1,1,1,1,1,0,0,4,3,2,4,2,1,FALSE,FALSE,FALSE
2855,0,1,0,0,2,2,1,0,0,0.4,4,1,1,7,19,1,FALSE,FALSE,FALSE
2856,1,2,0,0,1,1,1,1,0,0,4,3,2,5,4,2,TRUE,FALSE,FALSE
2857,0,0,0,0,1,3,1,0,0,0.2,4,2,2,6,1,1,FALSE,FALSE,FALSE
2858,0,0,0,0,0,1,1,0,0,0,4,2,4,3,1,1,FALSE,FALSE,FALSE
2859,1,2,0,0,1,2,1,1,39.75577236,0,4,2,2,3,3,1,FALSE,FALSE,FALSE
2860,1,1,1,1,2,3,1,1,17.07978235,0.2,4,3,2,4,4,1,FALSE,TRUE,FALSE
2861,0,0,0,0,0,0,0,0,0,0,4,2,2,1,3,1,FALSE,FALSE,FALSE
2862,1,1,0,0,1,2,1,0,0,0,4,2,2,2,3,1,TRUE,FALSE,FALSE
2863,0,1,0,0,2,3,1,1,5.38296875,0.2,4,3,2,3,3,1,FALSE,FALSE,FALSE
2864,0,0,0,0,1,0,0,0,0,0,4,2,2,3,3,1,FALSE,FALSE,FALSE
2865,1,1,0,0,2,3,1,1,0,0.8,4,3,2,3,4,1,FALSE,FALSE,FALSE
2866,0,2,0,0,1,1,1,1,0,0,4,3,2,3,2,2,TRUE,FALSE,FALSE
2867,0,0,0,0,1,2,1,0,0,0.4,4,2,2,5,2,1,FALSE,FALSE,FALSE
2868,0,1,0,0,1,1,1,0,0,0,4,3,2,7,3,1,FALSE,FALSE,FALSE
2869,0,0,0,0,1,1,1,1,0,0,4,2,4,1,4,1,FALSE,FALSE,FALSE
2870,0,0,0,0,0,0,1,0,0,0,4,2,2,3,13,1,FALSE,FALSE,FALSE
2871,0,0,0,0,1,1,1,1,0,0,4,1,1,1,4,1,TRUE,FALSE,FALSE
2872,0,0,0,0,0,0,0,0,0,0,4,3,2,3,3,1,FALSE,FALSE,FALSE
2873,0,0,0,0,1,2,1,1,97.98,0,4,1,1,4,2,2,TRUE,TRUE,FALSE
2874,0,0,0,0,0,0,1,1,0,0.6,4,2,2,9,13,1,FALSE,FALSE,FALSE
2875,0,0,0,0,1,1,1,1,0,0,4,2,2,7,1,1,TRUE,FALSE,FALSE
2876,1,1,0,0,2,1,0,0,5.466387755,1,4,2,2,1,6,1,TRUE,FALSE,TRUE
2877,0,0,0,0,1,1,0,0,0,1,4,2,2,1,13,1,TRUE,FALSE,TRUE
2878,1,2,0,0,2,3,1,1,0,0,4,3,2,1,3,1,FALSE,FALSE,FALSE
2879,0,0,0,0,1,1,1,0,0,0,4,1,1,4,4,1,TRUE,FALSE,FALSE
2880,0,0,0,0,1,0,0,0,0,0.4,4,3,2,1,13,1,FALSE,FALSE,FALSE
2881,1,2,0,0,1,1,1,1,0,0.2,4,2,2,3,2,2,FALSE,FALSE,FALSE
2882,0,0,0,0,0,2,1,1,0,0,4,2,2,1,13,1,FALSE,FALSE,FALSE
2883,1,2,0,0,1,2,1,0,0,0,4,2,2,7,13,1,FALSE,FALSE,FALSE
2884,1,1,1,1,1,2,1,1,39.81885714,0,4,2,4,4,4,2,FALSE,TRUE,FALSE
2885,0,0,0,0,0,0,1,1,0,0,4,3,2,1,3,1,FALSE,FALSE,FALSE
2886,0,1,0,0,2,3,1,1,0,0,4,2,2,2,2,1,FALSE,FALSE,FALSE
2887,1,2,0,0,1,2,1,1,29.77472727,0,4,2,5,1,2,2,TRUE,FALSE,FALSE
2888,0,0,0,0,1,0,0,0,0,0.6,4,2,2,2,2,1,FALSE,FALSE,FALSE
2889,0,1,0,0,1,3,0,0,0,0,4,3,2,1,13,1,FALSE,FALSE,FALSE
2890,1,1,1,1,2,3,1,1,0,0.4,4,2,2,7,4,1,FALSE,FALSE,FALSE
2891,1,2,0,0,2,2,1,1,0,0.8,4,2,2,2,2,2,FALSE,FALSE,FALSE
2892,0,0,0,0,0,1,1,1,0,0,4,3,2,1,4,1,TRUE,FALSE,FALSE
2893,0,0,0,0,2,3,1,0,0,0.8,4,2,6,3,2,1,FALSE,FALSE,FALSE
2894,1,2,0,0,1,2,1,1,12.68583158,0,4,2,2,2,2,1,TRUE,FALSE,FALSE
2895,0,0,0,0,1,1,1,1,0,0,4,2,5,7,1,1,FALSE,FALSE,FALSE
2896,0,0,0,0,0,0,0,0,0,0.4,4,3,2,4,13,1,FALSE,FALSE,FALSE
2897,0,0,0,0,1,2,1,1,0,0.8,4,3,2,8,4,1,FALSE,FALSE,FALSE
2898,0,0,0,0,0,1,1,0,0,0,4,2,2,1,2,1,FALSE,FALSE,FALSE
2899,0,0,0,0,0,0,1,0,0,0.6,4,2,4,3,2,1,FALSE,FALSE,FALSE
2900,0,0,0,0,0,1,0,0,0,0.4,4,3,2,6,1,1,FALSE,FALSE,FALSE
2901,1,1,0,0,2,2,1,1,20.97239726,0,4,2,2,1,6,1,FALSE,TRUE,FALSE
2902,1,2,1,1,2,3,1,1,15.47720763,0,4,2,2,3,2,1,TRUE,TRUE,FALSE
2903,1,1,0,0,1,2,1,0,0,0.4,4,2,1,7,4,1,FALSE,FALSE,FALSE
2904,0,0,0,0,1,2,0,0,0,0,4,2,2,3,3,1,FALSE,FALSE,FALSE
2905,1,2,1,1,1,2,1,1,22.58886486,0,4,2,2,3,4,1,TRUE,TRUE,FALSE
2906,0,1,1,1,2,3,1,1,12.83705128,0.8,4,3,2,4,3,1,FALSE,FALSE,FALSE
2907,1,1,0,0,1,1,0,0,0,1,4,3,2,3,1,1,TRUE,FALSE,TRUE
2908,0,0,0,0,0,0,0,0,0,0,4,2,2,6,6,1,FALSE,FALSE,FALSE
2909,0,0,0,0,1,0,1,0,0,0,4,2,2,6,6,1,TRUE,FALSE,FALSE
2910,0,0,0,0,1,2,0,0,0,0,4,2,2,1,11,1,TRUE,FALSE,FALSE
2911,0,1,0,0,1,3,1,1,0,0,4,2,2,3,1,1,FALSE,FALSE,FALSE
2912,1,2,1,1,1,1,0,0,0,0,4,1,1,2,2,1,TRUE,FALSE,FALSE
2913,0,0,0,0,1,2,1,1,53.10142857,0,4,2,2,6,4,1,FALSE,TRUE,FALSE
2914,0,0,0,0,0,0,0,0,0,0.6,4,2,2,4,2,1,FALSE,FALSE,FALSE
2915,0,0,0,0,1,1,1,1,0,0,4,2,2,1,1,1,FALSE,FALSE,FALSE
2916,0,0,0,0,1,0,0,0,0,0.4,4,3,2,1,3,1,FALSE,FALSE,FALSE
2917,0,0,0,0,1,1,0,0,0,0.6,4,2,4,9,3,1,FALSE,FALSE,FALSE
2918,0,0,0,0,0,0,0,0,0,0,4,1,1,4,2,2,FALSE,FALSE,FALSE
2919,0,1,0,0,1,3,0,0,0,0,4,3,2,4,1,1,FALSE,FALSE,FALSE
2920,0,0,0,0,0,0,0,0,0,0,4,3,2,1,11,1,FALSE,FALSE,FALSE
2921,0,0,0,0,2,3,0,0,0,0,4,3,2,2,13,1,FALSE,FALSE,FALSE
2922,0,0,0,0,2,2,1,1,18.12446087,0,4,2,2,1,4,1,FALSE,FALSE,FALSE
2923,0,0,1,1,2,3,1,1,0,0,4,3,2,2,6,1,FALSE,FALSE,FALSE
2924,0,0,0,0,1,1,1,1,0,0,4,2,2,1,4,1,TRUE,FALSE,FALSE
2925,1,1,0,0,1,1,1,1,49.54827273,0,4,2,2,4,2,1,TRUE,TRUE,FALSE
2926,0,0,0,0,0,0,0,0,0,0.6,4,2,2,1,3,1,FALSE,FALSE,FALSE
2927,0,0,1,1,1,1,1,1,43.252,0.2,4,2,4,1,2,2,FALSE,TRUE,FALSE
2928,0,0,0,0,0,0,0,0,0,0.4,4,2,4,6,6,1,FALSE,FALSE,FALSE
2929,0,1,0,0,2,3,1,1,7.291757576,0,4,1,1,1,1,1,TRUE,FALSE,FALSE
2930,1,2,0,0,1,0,1,1,0,0,4,2,2,1,2,2,FALSE,FALSE,FALSE
2931,0,0,0,0,0,0,0,0,0,0,4,2,2,4,6,1,TRUE,FALSE,FALSE
2932,0,1,1,1,1,1,1,0,10.02085714,0.6,4,3,2,1,4,1,FALSE,TRUE,FALSE
2933,1,2,0,0,1,3,1,1,0,0.2,4,2,2,1,2,2,FALSE,FALSE,FALSE
2934,1,1,1,1,2,3,1,1,0,0,4,2,2,7,2,1,TRUE,FALSE,FALSE
2935,0,1,0,0,1,2,1,1,0,0.6,4,2,4,1,2,2,FALSE,FALSE,FALSE
2936,0,0,1,1,1,2,0,0,0,0,4,3,2,4,1,1,FALSE,FALSE,FALSE
2937,0,0,0,0,1,1,1,0,0,0,4,2,2,1,1,1,FALSE,FALSE,FALSE
2938,1,2,0,0,1,2,1,1,0,0,4,1,1,1,3,1,TRUE,FALSE,FALSE
2939,1,2,0,0,2,3,1,1,26.02377063,0,4,2,2,1,1,1,FALSE,FALSE,FALSE
2940,0,0,0,0,1,1,0,0,0,0.8,4,2,6,1,2,1,FALSE,FALSE,FALSE
2941,1,2,1,1,2,3,1,1,0,0,4,2,2,1,4,1,TRUE,FALSE,FALSE
2942,1,2,0,0,2,3,1,1,82.12367816,0,4,4,1,7,4,2,TRUE,TRUE,FALSE
2943,0,0,0,0,0,0,1,0,0,0.4,4,2,2,5,4,1,FALSE,FALSE,FALSE
2944,1,2,0,0,0,0,1,0,0,0.8,4,3,2,8,2,1,FALSE,FALSE,FALSE
2945,0,1,0,0,1,3,1,0,0,0,4,2,2,1,2,1,TRUE,FALSE,FALSE
2946,0,0,0,0,1,1,0,0,0,0,4,2,2,6,6,1,FALSE,FALSE,FALSE
2947,0,0,0,0,0,0,0,0,0,0,4,2,2,3,1,1,FALSE,FALSE,FALSE
2948,0,0,0,0,0,0,0,0,0,0,4,1,1,3,3,1,FALSE,FALSE,FALSE
2949,0,0,0,0,2,2,1,0,0,0,4,2,6,1,3,1,FALSE,FALSE,FALSE
2950,0,0,0,0,1,1,0,0,25.194,0.8,4,2,2,3,4,1,FALSE,TRUE,FALSE
2951,0,0,0,0,1,1,1,1,0,0.2,4,2,2,2,2,1,FALSE,FALSE,FALSE
2952,0,0,0,0,1,1,1,0,0,0,4,2,2,4,2,1,FALSE,FALSE,FALSE
2953,0,0,0,0,2,3,0,0,0,0.4,4,3,2,1,3,1,FALSE,FALSE,FALSE
2954,0,0,0,0,1,2,0,0,0,0.8,4,3,2,3,1,1,FALSE,FALSE,FALSE
2955,0,0,0,0,0,1,1,0,0,0,4,2,4,1,5,1,FALSE,FALSE,FALSE
2956,0,1,0,0,2,2,1,1,75.30864691,0,4,2,2,8,4,1,FALSE,FALSE,FALSE
2957,0,0,0,0,0,0,1,0,0,0,4,2,2,6,4,1,FALSE,FALSE,FALSE
2958,1,1,0,0,0,0,1,0,0,1,4,2,6,2,2,1,TRUE,FALSE,TRUE
2959,0,0,0,0,0,0,1,0,0,0,4,2,4,3,3,1,FALSE,FALSE,FALSE
2960,0,0,0,0,2,3,1,1,0,0,4,2,2,1,2,1,FALSE,FALSE,FALSE
2961,0,0,0,0,1,1,0,0,0,0,4,2,2,4,1,1,FALSE,FALSE,FALSE
2962,0,0,0,0,0,0,1,0,0,0,4,2,2,1,5,1,TRUE,FALSE,FALSE
2963,0,0,0,0,1,1,0,0,0,0.2,4,2,5,1,3,1,FALSE,FALSE,FALSE
2964,1,2,1,0,2,2,0,0,0,0,4,3,2,4,6,1,TRUE,FALSE,FALSE
2965,0,0,0,0,1,2,1,0,0,0,4,2,4,4,1,1,TRUE,FALSE,FALSE
2966,0,0,0,0,1,2,0,0,0,1,4,3,3,3,4,1,TRUE,FALSE,TRUE
2967,1,2,1,1,2,2,1,1,2.995465753,0,4,2,5,3,4,2,TRUE,FALSE,FALSE
2968,1,2,1,1,1,2,1,1,18.08584615,0,4,2,4,5,5,2,FALSE,TRUE,FALSE
2969,1,2,1,1,2,3,1,1,6.976504629,1,4,2,2,3,2,1,TRUE,FALSE,TRUE
2970,0,0,1,1,2,3,1,1,2.353444628,1,4,3,2,3,11,1,TRUE,FALSE,TRUE
2971,0,0,0,0,1,2,1,0,0,0,4,2,4,3,3,1,FALSE,FALSE,FALSE
2972,1,2,0,0,1,3,1,1,0,0,4,2,2,2,1,1,FALSE,FALSE,FALSE
2973,0,0,1,1,0,0,1,0,0,0,4,1,8,4,6,1,TRUE,FALSE,FALSE
2974,1,2,1,1,2,3,1,1,13.71812571,0.4,4,3,2,3,6,1,FALSE,FALSE,FALSE
2975,0,0,1,0,2,2,1,0,17.16745965,0.6,4,2,2,1,6,1,FALSE,TRUE,FALSE
2976,0,0,0,0,1,1,0,0,0,1,4,3,2,4,13,1,TRUE,FALSE,TRUE
2977,0,0,0,0,1,2,0,0,0,0.8,4,2,2,6,13,1,FALSE,FALSE,FALSE
2978,0,0,0,0,1,1,0,0,0,0,4,1,1,1,1,1,FALSE,FALSE,FALSE
2979,0,0,0,0,0,0,0,0,0,0,4,1,1,6,4,1,TRUE,FALSE,FALSE
2980,0,0,0,0,0,0,1,0,0,0.6,4,1,1,1,3,1,FALSE,FALSE,FALSE
2981,0,0,0,0,0,1,0,0,0,0.8,4,2,2,2,13,1,FALSE,FALSE,FALSE
2982,0,2,0,0,1,1,1,1,0,0,4,2,5,1,2,1,TRUE,FALSE,FALSE
2983,0,0,0,0,0,0,1,0,0,0,4,4,2,8,3,1,TRUE,FALSE,FALSE
2984,1,1,1,1,2,2,1,1,0,1,4,3,2,1,3,1,TRUE,FALSE,TRUE
2985,0,0,0,0,0,0,1,0,0,0,4,2,5,6,6,1,TRUE,FALSE,FALSE
2986,1,1,1,1,1,1,1,1,0,0,4,2,2,2,6,1,FALSE,FALSE,FALSE
2987,0,1,0,0,2,2,1,1,0,0,4,4,2,2,4,1,FALSE,FALSE,FALSE
2988,0,1,0,0,2,3,1,1,0,0,4,2,5,1,3,1,FALSE,FALSE,FALSE
2989,0,0,0,0,0,1,1,0,0,0,4,1,1,1,1,1,FALSE,FALSE,FALSE
2990,0,0,0,0,1,2,1,0,11.01942857,0,4,2,4,3,2,1,FALSE,TRUE,FALSE
2991,0,0,0,0,0,0,1,0,0,0.2,4,2,2,6,1,1,FALSE,FALSE,FALSE
2992,1,2,1,1,1,1,0,0,0,0,4,3,2,4,3,1,FALSE,FALSE,FALSE
2993,0,1,0,0,1,3,1,1,16.1892,0,4,2,2,7,1,1,TRUE,TRUE,FALSE
2994,0,1,0,0,1,2,0,1,0,0,4,3,2,8,15,2,TRUE,FALSE,FALSE
2995,0,2,0,0,2,3,1,1,0,0,4,2,2,2,1,1,FALSE,FALSE,FALSE
2996,1,2,1,1,2,3,1,1,0,0,4,2,2,2,13,1,FALSE,FALSE,FALSE
2997,1,2,0,0,1,2,1,0,0,0.2,4,1,1,2,3,1,FALSE,FALSE,FALSE
2998,0,0,0,0,1,1,1,0,9.297,0,4,2,4,3,2,1,FALSE,FALSE,FALSE
2999,0,0,0,0,1,2,0,0,0,0,4,2,2,1,1,1,TRUE,FALSE,FALSE
3000,0,0,1,1,1,1,1,0,0,0,4,2,2,1,4,1,FALSE,FALSE,FALSE
3001,1,1,0,0,1,2,1,1,0,0,4,1,1,3,2,1,FALSE,FALSE,FALSE
3002,0,0,0,0,1,1,1,1,0,0,4,3,2,3,13,1,TRUE,FALSE,FALSE
3003,0,1,1,0,2,3,1,0,0,0.6,4,2,2,3,6,1,FALSE,FALSE,FALSE
3004,0,0,0,0,0,0,0,0,0,0,4,2,2,6,6,1,FALSE,FALSE,FALSE
3005,0,0,0,0,0,0,1,0,0,0,4,1,1,3,3,1,FALSE,FALSE,FALSE
3006,1,1,0,0,0,1,1,0,0,0,4,2,2,7,3,2,FALSE,FALSE,FALSE
3007,0,0,0,0,0,0,0,0,0,0.6,4,2,5,1,3,1,FALSE,FALSE,FALSE
3008,0,0,0,0,1,1,0,0,0,0.8,4,2,2,7,3,1,FALSE,FALSE,FALSE
3009,0,0,0,0,1,2,1,0,0,0,4,2,2,4,3,1,FALSE,FALSE,FALSE
3010,0,0,0,0,0,0,1,0,0,0,4,2,2,4,4,1,FALSE,FALSE,FALSE
3011,1,1,1,1,2,2,1,1,27.89977528,0,4,4,2,6,3,1,TRUE,FALSE,FALSE
3012,0,0,0,0,0,0,0,0,0,0,4,2,2,1,13,1,FALSE,FALSE,FALSE
3013,0,0,0,0,0,1,1,0,0,0,4,2,2,6,1,1,FALSE,FALSE,FALSE
3014,0,1,0,0,1,1,1,1,79.182,0,4,2,4,1,1,1,FALSE,TRUE,FALSE
3015,1,2,0,0,1,1,1,1,0,0,4,2,2,4,4,1,FALSE,FALSE,FALSE
3016,1,2,0,0,0,1,1,1,0,0,4,3,3,4,2,2,TRUE,FALSE,FALSE
3017,0,0,0,0,0,1,1,1,0,0,4,2,2,1,5,2,FALSE,FALSE,FALSE
3018,0,0,0,0,0,1,1,0,0,1,4,2,2,5,1,1,TRUE,FALSE,TRUE
3019,1,2,1,1,2,3,1,1,0,0,4,1,1,2,4,1,FALSE,FALSE,FALSE
3020,0,0,0,0,1,2,0,0,0,0.8,4,2,2,1,1,1,FALSE,FALSE,FALSE
3021,1,1,1,1,2,3,1,1,11.97910693,0,4,4,1,5,1,1,TRUE,TRUE,FALSE
3022,0,0,0,0,2,2,1,1,0,0.8,4,2,2,3,1,1,FALSE,FALSE,FALSE
3023,0,1,1,1,1,2,0,0,0,0,4,1,1,6,1,1,FALSE,FALSE,FALSE
3024,0,2,0,0,0,0,1,1,0,0,4,2,2,6,6,2,FALSE,FALSE,FALSE
3025,0,1,0,0,1,2,1,1,0,0.8,4,2,2,1,2,1,FALSE,FALSE,FALSE
3026,0,0,0,0,0,0,0,0,0,0.4,4,2,5,1,1,1,FALSE,FALSE,FALSE
3027,0,0,0,0,1,1,0,0,0,0.8,4,3,2,1,1,1,FALSE,FALSE,FALSE
3028,0,0,0,0,1,1,1,1,0,0,4,2,2,7,4,2,TRUE,FALSE,FALSE
3029,1,2,1,1,2,3,1,1,15.35760339,0,4,2,2,1,5,1,FALSE,TRUE,FALSE
3030,0,0,0,0,1,2,1,1,0,0.8,4,2,4,4,2,1,FALSE,FALSE,FALSE
3031,1,1,0,0,2,2,1,1,0,0,4,2,5,7,3,1,FALSE,FALSE,FALSE
3032,1,2,0,0,1,2,1,0,0,0,4,3,2,1,13,1,FALSE,FALSE,FALSE
3033,1,2,0,0,1,2,1,1,5.981166667,0,4,3,2,3,2,1,FALSE,FALSE,FALSE
3034,0,0,0,0,1,1,1,1,0,0,4,2,2,1,2,1,FALSE,FALSE,FALSE
3035,1,1,0,0,2,2,1,1,0,0,4,3,2,7,11,2,FALSE,FALSE,FALSE
3036,0,1,0,0,1,1,1,1,0,0,4,1,1,7,4,1,FALSE,FALSE,FALSE
3037,1,1,0,0,1,2,1,0,12.18,0.6,4,1,1,4,3,1,FALSE,TRUE,FALSE
3038,1,1,1,1,2,2,1,0,14.99642857,0,4,2,2,3,1,1,FALSE,FALSE,FALSE
3039,1,2,1,1,2,3,1,1,0,0,4,2,2,1,2,1,FALSE,FALSE,FALSE
3040,0,1,0,0,1,3,1,1,15.249,0.4,4,2,6,1,3,1,FALSE,TRUE,FALSE
3041,0,0,1,1,2,3,1,0,0,0.6,4,2,2,2,2,1,FALSE,FALSE,FALSE
3042,0,0,0,0,1,0,1,0,0,0.4,4,2,2,7,3,1,FALSE,FALSE,FALSE
3043,0,0,0,0,1,1,1,1,0,0,4,2,2,3,2,1,FALSE,FALSE,FALSE
3044,0,0,1,1,1,2,0,0,0,1,4,1,1,7,3,1,TRUE,FALSE,TRUE
3045,0,2,0,0,0,0,1,1,0,0,4,3,2,6,5,2,FALSE,FALSE,FALSE
3046,0,0,0,0,2,1,0,0,0,0.6,4,3,2,1,13,1,FALSE,FALSE,FALSE
3047,0,0,0,0,0,3,1,1,0,0,4,1,1,1,3,1,FALSE,FALSE,FALSE
3048,0,0,0,0,0,0,0,0,0,0,4,2,10,3,4,1,TRUE,FALSE,FALSE
3049,1,2,0,0,1,2,0,0,0,0,4,2,2,1,6,1,TRUE,FALSE,FALSE
3050,0,0,0,0,0,0,0,0,0,0.4,4,2,12,8,3,1,FALSE,FALSE,FALSE
3051,0,0,0,0,0,1,1,0,0,0,4,2,2,1,5,2,FALSE,FALSE,FALSE
3052,0,0,1,1,2,2,1,1,9.311854839,0,4,2,2,5,2,1,TRUE,FALSE,FALSE
3053,0,0,0,0,1,3,1,0,0,0,4,2,2,1,4,1,FALSE,FALSE,FALSE
3054,1,2,0,0,2,3,1,1,10.24598305,0,4,2,2,2,2,1,FALSE,FALSE,FALSE
3055,0,0,0,0,1,1,1,0,0,0.8,4,4,1,4,2,1,FALSE,FALSE,FALSE
3056,0,0,0,0,1,2,1,0,0,0.6,4,4,1,3,3,1,FALSE,FALSE,FALSE
3057,0,0,0,0,0,1,1,0,0,0,4,4,2,4,4,1,FALSE,FALSE,FALSE
3058,0,0,0,0,1,1,1,0,0,0,4,1,1,3,4,1,FALSE,FALSE,FALSE
3059,1,2,1,1,1,1,1,0,0,0,4,2,5,1,2,1,FALSE,FALSE,FALSE
3060,0,0,0,0,0,0,1,0,0,0,4,4,1,1,1,1,FALSE,FALSE,FALSE
3061,0,0,0,0,1,1,0,0,0,0.2,4,3,2,1,3,1,FALSE,FALSE,FALSE
3062,0,1,1,1,0,0,1,1,0,0.2,4,1,1,3,4,1,FALSE,FALSE,FALSE
3063,0,1,1,1,2,3,1,1,0,1,4,2,2,4,2,1,TRUE,FALSE,TRUE
3064,0,0,1,1,2,2,1,1,22.088,0,4,2,2,1,5,2,FALSE,TRUE,FALSE
3065,0,0,0,0,1,1,0,0,0,0.8,4,3,2,1,13,1,FALSE,FALSE,FALSE
3066,1,1,0,0,1,2,1,1,0,0,4,2,2,5,3,2,TRUE,FALSE,FALSE
3067,0,1,1,1,1,1,1,1,0,0,4,2,2,1,1,1,TRUE,FALSE,FALSE
3068,0,1,0,0,1,1,1,1,0,0.6,4,3,2,3,1,1,FALSE,FALSE,FALSE
3069,0,0,0,0,0,0,0,0,0,0.8,4,3,2,3,3,1,FALSE,FALSE,FALSE
3070,1,2,0,0,1,3,1,1,0,0,4,2,4,2,2,2,FALSE,FALSE,FALSE
3071,0,1,0,0,1,1,0,0,0,0,4,3,2,4,13,1,FALSE,FALSE,FALSE
3072,0,0,0,0,0,0,1,0,0,0,4,2,2,1,3,1,FALSE,FALSE,FALSE
3073,1,2,0,0,0,0,1,1,0,0,4,2,2,4,3,1,FALSE,FALSE,FALSE
3074,0,1,0,0,0,1,1,0,0,0.6,4,3,3,7,11,2,FALSE,FALSE,FALSE
3075,0,0,0,0,2,3,1,0,0,0.8,4,2,2,6,11,1,FALSE,FALSE,FALSE
3076,0,2,0,0,1,2,1,0,9.407538462,0,4,2,2,3,1,1,FALSE,TRUE,FALSE
3077,0,0,0,0,0,1,0,0,0,0.6,4,3,2,3,2,1,FALSE,FALSE,FALSE
3078,1,2,0,0,1,2,0,1,0,0.6,4,3,2,7,4,1,FALSE,FALSE,FALSE
3079,1,1,1,1,2,1,1,1,0,0,4,2,2,3,3,1,FALSE,FALSE,FALSE
3080,0,0,0,0,2,2,1,0,0,0,4,2,2,1,4,1,FALSE,FALSE,FALSE
3081,1,1,0,0,1,1,1,1,0,0,4,2,2,3,2,2,FALSE,FALSE,FALSE
3082,0,0,0,0,1,1,1,1,0,0,4,2,2,4,2,1,FALSE,FALSE,FALSE
3083,1,1,0,0,2,2,1,1,0,0,4,3,2,2,3,1,FALSE,FALSE,FALSE
3084,0,0,0,0,2,3,1,0,0,0.8,4,2,2,3,4,1,FALSE,FALSE,FALSE
3085,0,0,0,0,0,0,0,0,0,0,4,2,2,1,3,1,TRUE,FALSE,FALSE
3086,0,0,0,0,1,2,0,0,0,0.8,4,3,2,3,13,1,FALSE,FALSE,FALSE
3087,1,2,1,1,1,3,1,0,0,0,4,2,2,7,1,1,FALSE,FALSE,FALSE
3088,0,0,0,0,0,0,1,0,0,0,4,2,7,3,11,1,TRUE,FALSE,FALSE
3089,1,1,0,0,1,1,1,1,0,0,4,3,2,5,4,1,TRUE,FALSE,FALSE
